date,country,channel,segment,campaign,marketing_spend,impressions,clicks,leads,sales_calls,discount_rate,conversions,revenue,gross_margin
2025-07-09,KR,SupplyHouse,Mid,A,149.11,12795,202,17,0,0.0352,0,0.0,0.0
2025-07-09,JP,Direct,Mid,None,21.22,1822,25,2,3,0.0105,0,0.0,0.0
2025-07-09,ANZ,SupplyHouse,Mid,None,4.52,284,3,0,0,0.0265,0,0.0,0.0
2025-07-09,ANZ,Ecommerce,SMB,None,80.69,7705,191,15,2,0.049,0,0.0,0.0
2025-07-09,ANZ,Distributor,SMB,A,168.15,16639,224,28,0,0.0625,0,0.0,0.0
2025-07-09,ANZ,SupplyHouse,SMB,A,9.42,718,12,1,1,0.0355,0,0.0,0.0
2025-07-09,KR,Ecommerce,Mid,None,171.3,10323,209,9,0,0.0683,0,0.0,0.0
2025-07-09,JP,Direct,SMB,C,147.57,12979,241,29,3,0.0682,1,814.08,434.31
2025-07-09,ANZ,Ecommerce,SMB,A,108.35,9142,229,32,0,0.1521,0,0.0,0.0
2025-07-09,KR,Direct,Enterprise,None,40.29,2613,51,1,2,0.0186,1,3395.66,1806.97
2025-07-09,ANZ,Ecommerce,SMB,None,89.52,7725,182,15,1,0.0059,0,0.0,0.0
2025-07-09,ANZ,Ecommerce,SMB,None,26.81,2368,63,3,1,0.0263,0,0.0,0.0
2025-07-09,ANZ,Ecommerce,SMB,None,,1382,24,1,2,0.0474,1,1371.22,658.5
2025-07-09,KR,Ecommerce,Mid,None,30.53,3289,54,3,2,0.0816,0,0.0,0.0
2025-07-09,JP,Distributor,SMB,B,159.25,9565,145,17,0,0.0249,0,0.0,0.0
2025-07-09,TW,Direct,Mid,None,52.86,5328,112,9,5,0.0717,1,2312.28,1081.61
2025-07-09,ANZ,Ecommerce,Mid,None,4.7,368,8,0,1,0.0085,0,0.0,0.0
2025-07-09,HK,Distributor,SMB,None,15.5,1267,17,1,2,0.0385,1,1571.53,709.94
2025-07-09,TW,Ecommerce,SMB,A,342.52,24765,577,67,5,0.0252,0,0.0,0.0
2025-07-09,JP,Distributor,Mid,C,103.94,9240,152,11,2,0.053,0,0.0,0.0
2025-07-09,ANZ,Distributor,SMB,None,21.79,2008,28,3,1,0.0613,0,0.0,0.0
2025-07-09,JP,Distributor,SMB,None,15.31,1269,20,2,1,0.1265,0,0.0,0.0
2025-07-09,JP,Distributor,Enterprise,None,46.95,4122,74,4,0,0.0649,0,0.0,0.0
2025-07-09,KR,Ecommerce,Mid,None,36.72,2757,62,2,1,0.0524,0,0.0,0.0
2025-07-09,JP,Distributor,SMB,None,83.99,7372,134,9,1,0.0556,0,0.0,0.0
2025-07-09,HK,Ecommerce,SMB,None,14.33,1090,26,1,1,0.0776,0,0.0,0.0
2025-07-09,JP,Ecommerce,SMB,B,126.19,11036,295,41,4,0.0826,0,0.0,0.0
2025-07-09,JP,Direct,SMB,None,8.27,718,13,0,2,0.0266,1,1109.19,639.1
2025-07-09,KR,SupplyHouse,Mid,None,22.99,2241,36,1,0,0.1136,0,0.0,0.0
2025-07-09,KR,Distributor,SMB,None,19.11,1619,18,1,1,0.0225,0,0.0,0.0
2025-07-09,HK,Distributor,SMB,None,,3278,50,3,1,0.0193,0,0.0,0.0
2025-07-09,TW,SupplyHouse,Mid,None,14.25,1526,28,2,3,0.0081,0,0.0,0.0
2025-07-09,JP,SupplyHouse,Enterprise,C,307.72,29566,186,20,2,0.1085,1,3591.45,1563.23
2025-07-09,SG,SupplyHouse,SMB,None,,455,6,0,0,0.0237,0,0.0,0.0
2025-07-09,TW,Ecommerce,Mid,None,19.94,1763,41,2,2,0.1077,0,0.0,0.0
2025-07-10,HK,SupplyHouse,SMB,None,65.36,6245,107,8,1,0.0077,0,0.0,0.0
2025-07-10,SG,Distributor,SMB,None,45.28,4260,82,7,1,0.059,1,1881.65,930.24
2025-07-10,SG,Distributor,SMB,None,,3739,51,3,1,0.0949,0,0.0,0.0
2025-07-10,TW,Distributor,SMB,A,137.14,9675,159,15,0,0.0465,0,0.0,0.0
2025-07-10,ANZ,Distributor,Enterprise,B,,14126,212,15,2,0.0324,0,0.0,0.0
2025-07-10,ANZ,Distributor,Mid,B,6.18,444,5,0,1,0.0882,0,0.0,0.0
2025-07-10,KR,SupplyHouse,SMB,None,22.76,1894,31,2,1,0.0609,0,0.0,0.0
2025-07-10,KR,Ecommerce,Mid,None,85.15,7729,126,5,2,0.0826,0,0.0,0.0
2025-07-10,ANZ,Direct,SMB,None,46.72,3679,51,1,6,0.159,0,0.0,0.0
2025-07-10,ANZ,Direct,Mid,B,159.27,11111,204,18,4,0.0315,0,0.0,0.0
2025-07-10,HK,Direct,Mid,A,125.2,9399,128,18,4,0.0239,0,0.0,0.0
2025-07-10,KR,Ecommerce,SMB,B,289.54,23174,520,42,2,0.0885,0,0.0,0.0
2025-07-10,HK,Distributor,SMB,C,45.15,4187,58,8,0,0.0533,0,0.0,0.0
2025-07-10,JP,Distributor,SMB,B,135.43,11339,271,27,0,0.0475,0,0.0,0.0
2025-07-10,JP,Direct,Enterprise,None,119.26,9327,178,6,3,0.0056,0,0.0,0.0
2025-07-10,KR,Distributor,Enterprise,None,18.89,1613,17,1,2,0.0749,0,0.0,0.0
2025-07-10,HK,Distributor,SMB,None,26.6,2160,27,1,1,0.1259,0,0.0,0.0
2025-07-10,HK,SupplyHouse,Mid,B,82.78,6729,86,7,0,0.0501,0,0.0,0.0
2025-07-10,HK,SupplyHouse,SMB,A,137.28,8846,143,13,1,0.0646,1,361.41,187.56
2025-07-10,SG,Ecommerce,Mid,None,65.29,6645,126,6,0,0.1106,0,0.0,0.0
2025-07-10,JP,Direct,Mid,B,363.76,27049,430,35,4,0.0859,1,1889.5,1012.09
2025-07-10,KR,Ecommerce,Mid,B,103.75,8946,179,19,1,0.0799,0,0.0,0.0
2025-07-10,KR,Ecommerce,SMB,B,86.83,6380,120,16,1,0.038,1,1471.78,756.36
2025-07-10,KR,Ecommerce,SMB,None,100.79,10387,253,14,3,0.0759,0,0.0,0.0
2025-07-10,JP,Direct,SMB,A,225.47,19722,463,67,4,0.1291,0,0.0,0.0
2025-07-10,TW,Direct,Mid,None,27.07,2612,51,2,3,0.0607,0,0.0,0.0
2025-07-10,KR,Direct,Mid,None,8.5,599,13,0,1,0.0985,0,0.0,0.0
2025-07-10,ANZ,Direct,SMB,None,56.84,4393,102,5,1,0.0323,0,0.0,0.0
2025-07-10,ANZ,SupplyHouse,SMB,None,97.85,8091,181,18,1,0.0634,0,0.0,0.0
2025-07-10,KR,SupplyHouse,SMB,None,7.18,750,11,1,2,0.0089,1,1413.38,725.83
2025-07-10,JP,SupplyHouse,SMB,B,19.01,1688,19,2,0,0.0776,0,0.0,0.0
2025-07-10,KR,Ecommerce,Enterprise,C,57.89,5562,121,6,2,0.0819,0,0.0,0.0
2025-07-10,KR,SupplyHouse,SMB,None,66.3,6646,138,12,2,0.0779,0,0.0,0.0
2025-07-10,KR,Ecommerce,SMB,None,191.26,15060,329,22,1,0.0153,0,0.0,0.0
2025-07-10,TW,Direct,Mid,B,232.39,21439,326,40,2,0.0619,0,0.0,0.0
2025-07-10,ANZ,SupplyHouse,SMB,B,81.95,8163,42,5,3,0.1216,0,0.0,0.0
2025-07-10,SG,Distributor,SMB,None,73.35,6700,97,6,1,0.055,0,0.0,0.0
2025-07-10,JP,Ecommerce,Mid,None,95.31,9479,194,12,0,0.0468,1,3618.68,2041.22
2025-07-10,KR,Direct,Mid,None,81.88,7675,88,5,0,0.042,0,0.0,0.0
2025-07-10,JP,Direct,Mid,B,123.21,9846,189,14,5,0.125,0,0.0,0.0
2025-07-11,SG,Distributor,SMB,B,90.51,7379,69,6,1,0.1142,0,0.0,0.0
2025-07-11,HK,SupplyHouse,SMB,None,33.17,2683,38,2,1,0.0847,0,0.0,0.0
2025-07-11,TW,SupplyHouse,Enterprise,None,29.12,2399,23,0,0,0.0512,0,0.0,0.0
2025-07-11,TW,Ecommerce,Enterprise,None,25.97,2674,57,4,2,0.048,0,0.0,0.0
2025-07-11,JP,Distributor,Enterprise,None,58.87,5084,45,2,2,0.0235,0,0.0,0.0
2025-07-11,SG,Direct,SMB,None,59.37,5345,88,6,3,0.0556,0,0.0,0.0
2025-07-11,TW,Direct,Enterprise,A,162.07,14977,376,23,4,0.0541,0,0.0,0.0
2025-07-11,HK,Direct,SMB,None,39.9,3451,38,4,3,0.0444,0,0.0,0.0
2025-07-11,SG,Direct,SMB,None,38.76,3507,47,3,2,0.0421,0,0.0,0.0
2025-07-11,ANZ,Distributor,SMB,None,45.57,3562,26,1,0,0.0572,0,0.0,0.0
2025-07-11,JP,Direct,Mid,B,50.3,4365,80,8,5,0.0407,0,0.0,0.0
2025-07-11,JP,Distributor,SMB,None,35.34,3592,66,3,0,0.0945,0,0.0,0.0
2025-07-11,ANZ,SupplyHouse,Mid,A,192.42,16587,271,20,1,0.0605,0,0.0,0.0
2025-07-11,SG,SupplyHouse,Mid,B,220.97,21126,422,24,4,0.0844,0,0.0,0.0
2025-07-11,KR,Direct,Mid,None,36.86,3235,51,5,3,0.0215,0,0.0,0.0
2025-07-11,ANZ,SupplyHouse,Enterprise,A,94.74,8927,139,10,2,0.0573,0,0.0,0.0
2025-07-11,KR,SupplyHouse,SMB,None,33.02,2367,50,4,3,0.1013,0,0.0,0.0
2025-07-11,TW,Direct,Mid,None,17.13,1368,15,1,3,0.0548,0,0.0,0.0
2025-07-11,KR,SupplyHouse,SMB,None,76.25,6733,97,5,2,0.0473,0,0.0,0.0
2025-07-11,ANZ,SupplyHouse,SMB,A,91.52,7991,75,10,0,0.0724,1,1070.58,512.52
2025-07-11,HK,Distributor,SMB,B,245.29,25653,364,53,1,0.0342,1,808.26,393.9
2025-07-11,HK,Ecommerce,SMB,None,65.15,6723,162,7,5,0.0794,0,0.0,0.0
2025-07-11,JP,Direct,Mid,A,202.17,14684,193,13,1,0.0464,0,0.0,0.0
2025-07-11,HK,SupplyHouse,SMB,A,282.42,26274,386,45,5,0.0823,1,320.23,143.66
2025-07-11,KR,Distributor,Mid,None,26.0,2995,31,2,0,0.1389,0,0.0,0.0
2025-07-11,JP,Ecommerce,Mid,None,99.61,8106,140,13,0,0.014,0,0.0,0.0
2025-07-11,SG,Direct,SMB,None,42.49,3859,65,6,3,0.0755,0,0.0,0.0
2025-07-11,TW,Direct,SMB,A,194.87,14638,349,39,2,0.0218,0,0.0,0.0
2025-07-11,KR,Direct,SMB,B,187.2,16738,240,30,6,0.1134,0,0.0,0.0
2025-07-11,JP,Distributor,Enterprise,None,16.42,1365,12,0,1,0.0789,0,0.0,0.0
2025-07-11,ANZ,Ecommerce,Mid,B,269.91,20744,435,49,1,0.0325,0,0.0,0.0
2025-07-11,SG,Ecommerce,SMB,None,11.03,868,23,1,0,0.0711,0,0.0,0.0
2025-07-11,SG,Distributor,SMB,None,40.06,3987,64,5,1,0.0482,0,0.0,0.0
2025-07-11,ANZ,Distributor,Mid,A,170.23,13725,144,9,1,0.0351,0,0.0,0.0
2025-07-12,HK,Ecommerce,Mid,B,104.58,11994,295,33,0,0.0249,0,0.0,0.0
2025-07-12,ANZ,Distributor,Enterprise,A,267.88,22305,426,52,1,0.0353,0,0.0,0.0
2025-07-12,JP,Direct,Enterprise,None,26.0,2194,39,2,4,0.0391,0,0.0,0.0
2025-07-12,KR,Distributor,SMB,None,36.68,3178,52,3,1,0.0945,0,0.0,0.0
2025-07-12,KR,Ecommerce,Mid,None,43.42,3902,94,5,1,0.0606,1,912.12,498.07
2025-07-12,ANZ,Ecommerce,SMB,A,,10026,147,15,5,0.1214,0,0.0,0.0
2025-07-12,TW,Distributor,SMB,None,29.37,2730,45,3,2,0.0036,1,1389.35,758.83
2025-07-12,SG,SupplyHouse,Mid,B,182.56,15105,265,30,2,0.1219,0,0.0,0.0
2025-07-12,ANZ,Ecommerce,Mid,None,43.15,3637,58,3,0,0.0191,0,0.0,0.0
2025-07-12,KR,Direct,Mid,C,141.76,12645,265,22,2,0.0768,0,0.0,0.0
2025-07-12,KR,Ecommerce,Mid,None,76.76,8435,204,20,3,0.0293,1,2805.29,1513.64
2025-07-12,ANZ,Direct,Mid,None,47.38,4479,65,4,3,0.0331,0,0.0,0.0
2025-07-12,ANZ,Distributor,SMB,None,18.39,1122,17,1,1,0.1067,1,727.75,287.55
2025-07-12,HK,Direct,SMB,None,27.53,2266,39,3,1,0.0315,0,0.0,0.0
2025-07-12,TW,Direct,Mid,None,32.47,3337,50,4,6,0.0086,1,707.51,388.06
2025-07-12,ANZ,Distributor,SMB,A,117.79,10396,116,11,1,0.097,0,0.0,0.0
2025-07-12,TW,Distributor,Enterprise,A,99.92,5933,79,5,2,0.0662,0,0.0,0.0
2025-07-12,TW,Ecommerce,Mid,A,129.04,13795,331,25,0,0.013,1,1058.82,521.92
2025-07-12,SG,Direct,SMB,A,72.04,6588,62,8,1,0.0864,0,0.0,0.0
2025-07-12,SG,Distributor,Mid,None,15.17,1468,27,1,0,0.0159,0,0.0,0.0
2025-07-12,JP,Distributor,SMB,None,27.5,2266,20,1,3,0.0127,0,0.0,0.0
2025-07-12,SG,Direct,Mid,None,64.56,5024,82,3,1,0.0391,0,0.0,0.0
2025-07-12,SG,SupplyHouse,SMB,B,91.91,8951,146,14,0,0.0896,0,0.0,0.0
2025-07-12,KR,Direct,Mid,B,208.25,16901,221,20,3,0.0626,0,0.0,0.0
2025-07-12,TW,Distributor,Enterprise,A,120.58,9305,203,12,1,0.0201,0,0.0,0.0
2025-07-12,KR,Direct,SMB,C,80.51,8545,159,17,3,0.0248,0,0.0,0.0
2025-07-12,KR,Direct,Enterprise,None,46.48,3756,54,2,1,0.0832,0,0.0,0.0
2025-07-12,ANZ,Distributor,SMB,B,122.38,12678,214,29,2,0.1041,0,0.0,0.0
2025-07-12,KR,Direct,SMB,C,216.35,18983,377,44,4,0.0359,0,0.0,0.0
2025-07-12,JP,SupplyHouse,SMB,None,13.71,929,9,0,0,0.0257,0,0.0,0.0
2025-07-12,TW,Direct,Enterprise,None,20.06,1828,25,1,3,0.025,1,4732.78,2486.71
2025-07-12,JP,Direct,Mid,A,267.54,19269,253,38,6,0.0422,1,2576.99,1378.83
2025-07-12,JP,Ecommerce,SMB,B,50.81,2775,65,10,3,0.0607,0,0.0,0.0
2025-07-12,KR,Direct,SMB,A,274.92,25661,481,68,4,0.0529,0,0.0,0.0
2025-07-12,SG,Distributor,Mid,A,33.25,2850,20,2,2,0.0547,0,0.0,0.0
2025-07-12,JP,SupplyHouse,SMB,C,110.15,10443,175,16,0,0.0309,0,0.0,0.0
2025-07-12,KR,SupplyHouse,Enterprise,C,78.75,5940,131,8,2,0.0415,0,0.0,0.0
2025-07-12,KR,SupplyHouse,Enterprise,B,78.31,7470,127,12,2,0.127,0,0.0,0.0
2025-07-12,JP,Direct,SMB,A,200.98,15319,302,41,4,0.0179,0,0.0,0.0
2025-07-12,HK,Ecommerce,Mid,B,84.67,6704,130,15,2,0.0376,0,0.0,0.0
2025-07-12,SG,Distributor,Mid,A,32.13,2719,8,1,2,0.1058,0,0.0,0.0
2025-07-13,JP,Ecommerce,Mid,None,104.47,9491,176,14,1,0.0238,0,0.0,0.0
2025-07-13,HK,Distributor,SMB,None,97.27,8270,102,9,2,0.0639,0,0.0,0.0
2025-07-13,TW,Ecommerce,SMB,B,45.41,3491,92,8,2,0.1186,0,0.0,0.0
2025-07-13,KR,Direct,SMB,None,52.35,4290,83,3,3,0.0162,0,0.0,0.0
2025-07-13,KR,Distributor,SMB,None,10.06,937,12,1,2,0.0531,0,0.0,0.0
2025-07-13,HK,Direct,SMB,None,6.75,565,13,1,3,0.0348,1,3784.27,2081.11
2025-07-13,KR,Distributor,SMB,None,42.71,3407,64,5,0,0.0522,0,0.0,0.0
2025-07-13,SG,Direct,Mid,None,33.54,2746,47,3,1,0.0529,0,0.0,0.0
2025-07-13,TW,Direct,Mid,None,8.75,803,11,0,8,0.0434,0,0.0,0.0
2025-07-13,TW,Direct,Enterprise,C,42.86,4640,98,7,4,0.0587,0,0.0,0.0
2025-07-13,ANZ,Direct,Mid,C,157.22,10458,107,8,5,0.0187,0,0.0,0.0
2025-07-13,SG,Ecommerce,SMB,None,30.11,2167,37,3,2,0.0769,1,1358.73,633.52
2025-07-13,KR,Distributor,Mid,C,60.98,4416,54,5,2,0.0992,0,0.0,0.0
2025-07-13,HK,Direct,SMB,A,336.23,26310,449,42,2,0.1077,0,0.0,0.0
2025-07-13,JP,Ecommerce,SMB,None,87.31,8318,154,13,1,0.0892,0,0.0,0.0
2025-07-13,SG,Direct,SMB,None,22.93,1506,28,1,1,0.083,0,0.0,0.0
2025-07-13,SG,Distributor,SMB,None,54.8,5115,78,4,0,0.1553,0,0.0,0.0
2025-07-13,KR,Direct,Mid,A,,1635,35,4,0,0.0396,0,0.0,0.0
2025-07-13,SG,Ecommerce,Mid,A,497.51,38735,877,85,1,0.1173,0,0.0,0.0
2025-07-13,ANZ,SupplyHouse,Mid,A,102.51,7158,133,13,0,0.0647,0,0.0,0.0
2025-07-13,ANZ,Distributor,Enterprise,None,47.42,4478,89,7,2,0.0891,0,0.0,0.0
2025-07-13,SG,Ecommerce,SMB,None,65.04,5813,133,9,2,0.0241,0,0.0,0.0
2025-07-13,HK,Direct,SMB,None,22.76,2091,35,3,7,0.0592,0,0.0,0.0
2025-07-13,JP,Direct,Mid,A,186.69,16297,344,28,5,0.0809,1,4101.74,2047.6
2025-07-13,JP,Direct,SMB,A,,11266,152,22,5,0.074,0,0.0,0.0
2025-07-13,ANZ,SupplyHouse,Mid,A,18.39,1396,24,2,0,0.0891,0,0.0,0.0
2025-07-13,TW,Distributor,Mid,B,95.72,8663,114,10,1,0.0492,1,7312.4,3234.58
2025-07-13,SG,Ecommerce,Mid,None,97.77,7081,175,12,2,0.0803,0,0.0,0.0
2025-07-13,HK,Direct,SMB,C,37.63,2485,38,4,7,0.0421,0,0.0,0.0
2025-07-13,JP,Distributor,SMB,A,24.12,2053,27,2,0,0.0383,0,0.0,0.0
2025-07-13,SG,Direct,SMB,None,67.56,4976,119,8,1,0.0094,0,0.0,0.0
2025-07-13,JP,Distributor,SMB,None,51.36,4118,77,3,1,0.0126,0,0.0,0.0
2025-07-13,SG,Ecommerce,SMB,None,35.98,2272,51,4,0,0.033,0,0.0,0.0
2025-07-13,TW,Direct,Enterprise,B,180.45,13516,140,10,8,0.1064,1,421.21,226.85
2025-07-13,JP,Ecommerce,Mid,A,348.22,31491,768,75,2,0.1066,0,0.0,0.0
2025-07-13,SG,Ecommerce,SMB,None,20.59,1773,40,2,1,0.0687,0,0.0,0.0
2025-07-13,SG,Distributor,SMB,None,36.1,3175,22,2,0,0.0133,0,0.0,0.0
2025-07-13,HK,Ecommerce,Mid,None,31.18,2733,85,3,1,0.0447,0,0.0,0.0
2025-07-13,JP,Direct,SMB,None,95.23,6903,159,9,3,0.0612,0,0.0,0.0
2025-07-13,KR,Ecommerce,Enterprise,None,59.11,5107,79,3,1,0.0739,0,0.0,0.0
2025-07-13,HK,Direct,SMB,None,,3403,64,5,5,0.097,0,0.0,0.0
2025-07-14,JP,Direct,Mid,C,61.5,5506,122,13,4,0.0339,1,891.47,527.8
2025-07-14,JP,Ecommerce,SMB,None,55.89,5423,156,11,0,0.0691,0,0.0,0.0
2025-07-14,KR,Direct,SMB,B,101.86,10288,189,21,4,0.0373,1,1185.59,604.44
2025-07-14,JP,Ecommerce,Mid,None,52.65,4407,90,4,1,0.0039,0,0.0,0.0
2025-07-14,ANZ,Ecommerce,SMB,None,28.12,2195,59,3,0,0.0424,0,0.0,0.0
2025-07-14,JP,Direct,SMB,None,14.56,1451,23,1,3,0.0201,0,0.0,0.0
2025-07-14,SG,Direct,Mid,None,7.18,676,13,0,6,0.0158,1,962.53,562.97
2025-07-14,TW,Distributor,SMB,A,296.52,30248,513,65,1,0.0201,0,0.0,0.0
2025-07-14,ANZ,Ecommerce,Mid,None,94.39,10013,203,24,1,0.06,0,0.0,0.0
2025-07-14,JP,Distributor,Enterprise,None,35.06,3117,74,4,2,0.0361,0,0.0,0.0
2025-07-14,JP,Direct,SMB,None,3.08,296,6,0,1,0.0228,0,0.0,0.0
2025-07-14,KR,Direct,Enterprise,C,91.47,6364,100,7,3,0.0416,0,0.0,0.0
2025-07-14,HK,Distributor,SMB,C,60.66,3942,76,13,1,0.087,0,0.0,0.0
2025-07-14,KR,Direct,SMB,A,94.08,9071,127,15,0,0.0625,0,0.0,0.0
2025-07-14,TW,Direct,SMB,None,26.4,1958,32,2,3,0.0812,0,0.0,0.0
2025-07-14,JP,Distributor,SMB,None,63.5,6945,134,13,1,0.0167,0,0.0,0.0
2025-07-14,JP,Distributor,Mid,None,89.35,5862,83,5,1,0.0727,0,0.0,0.0
2025-07-14,KR,SupplyHouse,SMB,None,75.76,6660,102,9,0,0.0837,0,0.0,0.0
2025-07-14,SG,SupplyHouse,SMB,None,63.3,5534,60,6,0,0.0508,0,0.0,0.0
2025-07-14,SG,Ecommerce,SMB,None,33.08,2919,86,9,2,0.0412,0,0.0,0.0
2025-07-14,JP,Distributor,SMB,B,45.09,3740,70,9,0,0.0417,1,2345.36,1236.56
2025-07-14,TW,Ecommerce,Mid,A,182.62,14408,380,48,2,0.0508,0,0.0,0.0
2025-07-14,JP,Distributor,Mid,None,49.88,2741,60,3,0,0.048,0,0.0,0.0
2025-07-14,KR,Direct,Enterprise,A,105.46,8096,219,17,2,0.0824,0,0.0,0.0
2025-07-14,TW,Direct,SMB,None,36.43,2598,53,5,4,0.0367,0,0.0,0.0
2025-07-14,JP,SupplyHouse,SMB,None,34.92,2788,45,3,1,0.1551,0,0.0,0.0
2025-07-14,TW,Ecommerce,Mid,None,75.94,7126,193,13,1,0.0881,0,0.0,0.0
2025-07-14,JP,Ecommerce,SMB,None,15.82,1499,21,1,3,0.0901,0,0.0,0.0
2025-07-14,JP,Ecommerce,Mid,None,9.17,670,15,1,0,0.1322,1,613.35,287.4
2025-07-14,ANZ,Ecommerce,Mid,None,29.71,2322,48,1,1,0.0383,0,0.0,0.0
2025-07-14,SG,Distributor,Mid,None,92.95,6643,85,8,2,0.0103,0,0.0,0.0
2025-07-14,JP,Direct,Mid,A,198.21,14300,317,34,2,0.0431,0,0.0,0.0
2025-07-14,SG,Direct,Mid,B,54.88,3957,62,5,3,0.0327,0,0.0,0.0
2025-07-14,KR,SupplyHouse,SMB,A,105.44,9185,86,9,5,0.0807,1,1011.29,492.64
2025-07-14,TW,Distributor,Enterprise,B,194.28,17529,206,16,2,0.0384,0,0.0,0.0
2025-07-14,TW,Direct,SMB,None,79.44,5934,103,9,2,0.0813,0,0.0,0.0
2025-07-14,SG,Direct,Mid,B,69.83,7103,130,12,1,0.0726,0,0.0,0.0
2025-07-15,KR,SupplyHouse,Mid,B,83.13,6283,62,8,0,0.098,0,0.0,0.0
2025-07-15,KR,Ecommerce,Mid,A,,16032,293,29,2,0.0827,0,0.0,0.0
2025-07-15,TW,Ecommerce,Mid,C,220.29,17114,371,24,2,0.0488,0,0.0,0.0
2025-07-15,ANZ,Ecommerce,SMB,A,84.5,8145,210,19,0,0.0938,0,0.0,0.0
2025-07-15,TW,Direct,Mid,None,46.48,4130,98,2,4,0.0206,0,0.0,0.0
2025-07-15,ANZ,Distributor,SMB,None,8.94,719,11,1,1,0.0138,0,0.0,0.0
2025-07-15,HK,Direct,Mid,B,118.68,9185,104,9,2,0.0277,0,0.0,0.0
2025-07-15,HK,Ecommerce,Mid,None,41.34,3761,86,5,1,0.0979,0,0.0,0.0
2025-07-15,JP,Direct,Mid,A,,21959,361,38,2,0.0546,0,0.0,0.0
2025-07-15,JP,Ecommerce,Mid,A,234.92,18975,437,30,1,0.0287,0,0.0,0.0
2025-07-15,TW,Ecommerce,Mid,A,257.88,17330,373,24,3,0.0675,1,2208.71,1040.55
2025-07-15,ANZ,SupplyHouse,Mid,None,,249,3,0,4,0.0259,0,0.0,0.0
2025-07-15,KR,SupplyHouse,Mid,None,46.4,3330,39,2,1,0.0052,0,0.0,0.0
2025-07-15,JP,Ecommerce,Mid,None,33.2,2967,78,3,2,0.0626,0,0.0,0.0
2025-07-15,KR,Direct,Mid,None,36.53,2512,53,2,0,0.0755,0,0.0,0.0
2025-07-15,HK,SupplyHouse,Mid,C,52.67,4279,75,9,2,0.0534,1,1988.25,953.33
2025-07-15,HK,Ecommerce,SMB,A,122.09,10548,238,30,2,0.0271,0,0.0,0.0
2025-07-15,ANZ,Ecommerce,SMB,A,166.53,11680,276,37,2,0.063,0,0.0,0.0
2025-07-15,JP,SupplyHouse,SMB,None,8.28,627,9,0,1,0.0161,0,0.0,0.0
2025-07-15,KR,Direct,Mid,None,81.98,8459,137,8,3,0.0601,0,0.0,0.0
2025-07-15,JP,Direct,Enterprise,B,120.91,12375,240,18,2,0.0423,0,0.0,0.0
2025-07-15,JP,Direct,SMB,None,27.29,2047,39,1,4,0.0292,0,0.0,0.0
2025-07-15,KR,Direct,SMB,None,88.76,8303,128,11,2,0.0978,0,0.0,0.0
2025-07-15,HK,Distributor,Mid,None,102.54,9028,150,12,3,0.0755,0,0.0,0.0
2025-07-16,SG,Distributor,SMB,B,90.36,8127,64,8,0,0.0359,0,0.0,0.0
2025-07-16,SG,Distributor,SMB,None,90.87,5601,46,4,0,0.0223,0,0.0,0.0
2025-07-16,ANZ,Distributor,SMB,A,214.09,16841,297,50,0,0.0736,0,0.0,0.0
2025-07-16,JP,Direct,Mid,None,69.47,5754,105,8,8,0.0866,0,0.0,0.0
2025-07-16,KR,Ecommerce,SMB,None,7.8,664,17,1,0,0.0687,0,0.0,0.0
2025-07-16,SG,Direct,SMB,None,84.67,8362,124,7,5,0.0252,0,0.0,0.0
2025-07-16,JP,Direct,Mid,A,165.58,15453,279,26,3,0.0875,1,2045.51,1034.92
2025-07-16,KR,Distributor,SMB,None,13.15,844,11,0,1,0.0771,0,0.0,0.0
2025-07-16,KR,Ecommerce,Mid,None,88.62,7477,105,5,0,0.0305,0,0.0,0.0
2025-07-16,KR,Ecommerce,SMB,None,28.82,2623,74,6,0,0.0382,0,0.0,0.0
2025-07-16,KR,Ecommerce,Enterprise,None,4.85,381,7,0,0,0.0386,0,0.0,0.0
2025-07-16,HK,Distributor,Mid,None,22.41,1841,18,1,2,0.1126,0,0.0,0.0
2025-07-16,SG,Distributor,Mid,A,113.6,10459,137,18,1,0.0244,0,0.0,0.0
2025-07-16,ANZ,Direct,Mid,None,24.83,1964,29,1,4,0.021,0,0.0,0.0
2025-07-16,SG,Direct,SMB,A,69.56,6123,103,11,2,0.0745,0,0.0,0.0
2025-07-16,HK,Ecommerce,SMB,None,12.26,961,23,2,0,0.054,0,0.0,0.0
2025-07-16,HK,Direct,SMB,None,14.17,1288,17,1,3,0.0041,0,0.0,0.0
2025-07-16,KR,Ecommerce,Mid,None,65.86,5777,152,11,3,0.0381,0,0.0,0.0
2025-07-16,ANZ,Direct,Mid,None,12.37,1209,25,1,4,0.0722,0,0.0,0.0
2025-07-16,SG,Direct,Enterprise,None,33.23,2781,60,2,2,0.0482,0,0.0,0.0
2025-07-16,KR,Ecommerce,Enterprise,B,115.26,9614,227,13,2,0.0326,0,0.0,0.0
2025-07-16,KR,Ecommerce,SMB,B,127.94,11913,255,27,1,0.0327,1,2056.68,975.99
2025-07-16,ANZ,Direct,Mid,None,13.81,1248,31,2,1,0.0336,0,0.0,0.0
2025-07-16,ANZ,Distributor,Mid,None,26.82,2034,20,1,3,0.0511,0,0.0,0.0
2025-07-16,ANZ,Distributor,Mid,C,52.26,4924,66,5,0,0.0164,1,1345.92,680.62
2025-07-16,TW,Ecommerce,Mid,None,58.61,5413,101,8,0,0.0896,0,0.0,0.0
